timestamp,temperature,humidity,pressure,pm1.0,pm2.5,pm10
2025-09-07 10:02:10,22.877292429475347,58.53086599688017,972.4204216906115,1,3,3
2025-09-07 10:03:12,22.842068749014288,59.420679958364275,972.42218930573,1,2,2
2025-09-07 10:04:12,22.867228519316996,58.688803284954105,972.4046050533071,0,1,1
2025-09-07 10:05:12,22.872260474250652,58.73004785387163,972.4410774373548,0,1,1
2025-09-07 10:06:12,22.932643956155516,58.949405055632695,972.4217146313309,0,1,1
2025-09-07 10:07:12,22.993027479969896,58.406308857581244,972.4023336120322,1,2,2
2025-09-07 10:08:12,22.98799551805132,58.705265499762895,972.4229956364827,1,2,2
2025-09-07 10:09:12,22.982963556423783,59.72548832901013,972.3293807868384,1,2,2
2025-09-07 10:10:12,22.99805944217951,58.71152533122592,972.4102409780502,1,3,3
2025-09-07 10:11:04,23.04334711516276,58.49624508081504,972.3956928067022,2,3,4
2025-09-07 10:12:04,22.922580039594322,58.696837146824045,972.46303155948,1,2,3
2025-09-07 10:13:04,22.972899634041823,59.015517259094544,972.3421358076071,1,2,3
2025-09-07 10:14:04,23.023219257593155,59.140693726887534,972.3354943967421,1,2,3
2025-09-07 10:15:04,23.04334711516276,58.22050703851278,972.367120934074,1,3,3
2025-09-07 10:16:04,23.093666779459454,58.639000670013154,972.4461892878425,1,3,3
2025-09-07 10:17:22,23.073538910248317,59.606079380885134,972.4145616017674,1,3,3
2025-09-07 10:18:23,23.078570877114544,58.832009255901845,972.3653214901046,1,3,3
2025-09-07 10:19:23,23.078570877114544,58.84374205295861,972.3938949734195,1,3,3
2025-09-07 10:20:23,23.013155330554582,59.01125708927589,972.3482517522647,1,3,3
2025-09-07 10:21:23,23.058443011395866,58.80775113798451,972.4194137217377,1,3,3
2025-09-07 10:22:23,23.053411045693792,58.819285230146434,972.4115067213373,1,3,3
2025-09-07 10:23:26,23.12385859200731,58.622575225122745,972.4079048341497,1,3,3
